trial_num,answere,response,clicks,correct,time_start,time_end
0,1|3,1|3|8,3,False,1625531102.4088542,1625531109.1819577
1,2|7,2|7,2,True,1625531113.7869344,1625531118.486876
2,4|8|9,4|2|7,3,False,1625531124.0718153,1625531129.5829115
3,1|2|7,1|2|7,3,True,1625531135.1889436,1625531140.6398604
4,1|3|4|7,1|8|7|4,4,False,1625531147.2240057,1625531154.116868
5,2|3|8|9,2|8|3|7,4,False,1625531160.7233808,1625531170.1407988
