trial_num,answere,response,clicks,correct,time_start,time_end
0,6|9,6|9,2,True,1625545336.5225306,1625545343.4793549
1,1|6,1|6,2,True,1625545348.081943,1625545355.3905058
2,6|8|9,6|8|9|7,4,False,1625545360.9934082,1625545375.7094111
3,6|7|8,6|6|9|8,4,False,1625545381.2813933,1625545390.911378
