trial_num,answere,response,clicks,correct,time_start,time_end
0,4|6,4|6,2,True,1625537936.1625273,1625537942.0200233
1,1|7,1|1|7|7,4,False,1625537946.621071,1625537951.8999174
2,5|6|9,5|6|9,3,True,1625537957.497975,1625537962.6689868
3,2|5|9,2|2|5|9|9,5,False,1625537968.2378027,1625537975.4991167
4,1|4|5|6,1|4|5|5|5|9,6,False,1625537982.0798008,1625537993.9868333
5,2|3|5|7,2|3|5|7|5|7,6,False,1625538000.5857317,1625538013.3633854
