3630.766403,0.532480,0.507516,0.453500,0.307312,0.223301,0.139797,0.153256,0.144155,2.751464,2.040378,2.084766,1.410781,1.210478,1.016639,1.408113,1.413887,2.985708,2.781221,2.798312,1.746560,1.494698,1.167561,1.079309,0.958434,0.912004,0.823974,0.658484,0.445919,0.382151,0.902339,0.645939,0.598967,0.086567,0.073850,0.074922,0.053079,0.049796,0.042576,0.041636,0.038155,1.000000
3630.776403,0.518021,0.497858,0.447022,0.296674,0.217518,0.138521,0.153781,0.142299,2.732749,2.021019,2.064700,1.417923,1.209938,1.027685,1.405953,1.412529,2.990200,2.803899,2.806519,1.745516,1.493473,1.166907,1.092250,0.959308,0.885027,0.803295,0.642952,0.429464,0.381206,0.896095,0.638971,0.594111,0.088231,0.075146,0.076307,0.054403,0.050744,0.043878,0.042493,0.038633,0.000000
3630.786403,0.501171,0.488924,0.439941,0.286834,0.212168,0.137340,0.149349,0.140582,2.709423,2.003112,2.043913,1.424529,1.209439,1.037902,1.394677,1.411273,3.004361,2.824876,2.821492,1.744550,1.492341,1.166303,1.109154,0.960116,0.844077,0.784167,0.642601,0.414244,0.380332,0.890319,0.634505,0.589619,0.087718,0.076803,0.074601,0.055628,0.051620,0.045083,0.042618,0.039075,0.000000
3630.796403,0.492766,0.477706,0.439419,0.277865,0.206574,0.133408,0.145850,0.136857,2.687787,1.981485,2.031453,1.427721,1.207058,1.043160,1.387918,1.406535,3.018939,2.856141,2.838847,1.746980,1.495354,1.168138,1.118097,0.964844,0.802944,0.753989,0.648417,0.395829,0.374085,0.887756,0.627802,0.587810,0.087885,0.076706,0.074725,0.052875,0.048987,0.043288,0.042313,0.037827,0.000000
3630.806403,0.476670,0.473148,0.432439,0.274627,0.205489,0.131019,0.152922,0.134709,2.662072,1.965727,2.019811,1.430128,1.206685,1.052689,1.394918,1.404741,3.033344,2.886512,2.851756,1.746346,1.498461,1.173466,1.118301,0.965283,0.799451,0.721035,0.647207,0.376277,0.372898,0.891292,0.631593,0.581673,0.090921,0.077764,0.077824,0.053257,0.049102,0.045775,0.044546,0.039409,0.000000
3630.816403,0.505254,0.465286,0.455623,0.271951,0.205434,0.136674,0.152967,0.144103,2.658497,1.952798,2.043179,1.432752,1.209243,1.069231,1.398303,1.414825,3.014307,2.907006,2.836394,1.740103,1.497297,1.178303,1.133253,0.955867,0.805734,0.710604,0.617708,0.368863,0.365387,0.906129,0.670040,0.563475,0.089011,0.080789,0.077817,0.053974,0.048699,0.047485,0.048795,0.040299,0.000000
3630.826403,0.531990,0.482009,0.477353,0.279645,0.214712,0.141083,0.153109,0.148002,2.655475,1.971545,2.065078,1.437042,1.225340,1.078249,1.401502,1.424329,2.996404,2.875600,2.822233,1.708839,1.477588,1.173475,1.147075,0.936344,0.822982,0.738796,0.590221,0.387877,0.351359,0.941837,0.705674,0.548636,0.088619,0.080361,0.077885,0.052866,0.047556,0.046324,0.052663,0.044296,0.000000
3630.836403,0.528761,0.497758,0.469913,0.286921,0.223429,0.145271,0.149724,0.151710,2.627643,1.989165,2.069988,1.441147,1.240363,1.086662,1.399501,1.433204,2.994301,2.846304,2.824679,1.679764,1.459221,1.169087,1.168389,0.938325,0.862836,0.764751,0.615570,0.405416,0.343770,0.974905,0.750435,0.535015,0.092080,0.080519,0.080714,0.051826,0.046494,0.045286,0.052486,0.048796,0.000000
3630.898271,0.525748,0.486727,0.463006,0.276464,0.217583,0.140849,0.146581,0.154609,2.601876,1.990380,2.074552,1.424882,1.244640,1.079422,1.397637,1.441090,2.992337,2.804632,2.826931,1.656455,1.446383,1.170226,1.188122,0.947658,0.899707,0.811057,0.652050,0.439454,0.376191,1.020781,0.791857,0.549749,0.095302,0.083508,0.083351,0.051238,0.045378,0.045808,0.052332,0.049796,0.000000
3630.908271,0.522961,0.476500,0.456616,0.266805,0.212157,0.136790,0.143674,0.157287,2.578043,1.991518,2.078774,1.409796,1.248591,1.072679,1.395913,1.448382,2.990520,2.765969,2.829013,1.634858,1.434490,1.198861,1.206375,0.956294,0.933813,0.853900,0.685793,0.470956,0.406210,1.063262,0.830171,0.578798,0.098281,0.086288,0.085790,0.052268,0.044411,0.046243,0.052190,0.050723,0.000000
3630.918272,0.538456,0.467039,0.468356,0.257870,0.207139,0.133035,0.150576,0.159765,2.573030,1.992570,2.105374,1.395843,1.252246,1.066442,1.392270,1.455127,2.965536,2.730204,2.810184,1.614881,1.423489,1.225347,1.234807,0.964281,0.941879,0.893529,0.696015,0.500095,0.433978,1.102557,0.870097,0.605669,0.095843,0.088859,0.082293,0.054209,0.046266,0.046644,0.051343,0.051581,0.000000
3630.928272,0.552933,0.477239,0.479347,0.264098,0.213908,0.141034,0.157039,0.163312,2.568543,2.015425,2.130109,1.385710,1.265709,1.057216,1.388963,1.462944,2.942286,2.665424,2.792641,1.581654,1.399593,1.257871,1.261082,0.980638,0.949260,0.909009,0.705394,0.517449,0.451848,1.140021,0.906954,0.635731,0.094008,0.086422,0.079120,0.055921,0.046105,0.047176,0.050603,0.052045,0.000000
3630.938272,0.524333,0.486811,0.454720,0.269935,0.220246,0.148483,0.153234,0.166676,2.541789,2.036702,2.141845,1.376413,1.278238,1.048720,1.374663,1.470250,2.927301,2.605512,2.780798,1.550857,1.377422,1.287933,1.297107,0.995730,0.931168,0.923253,0.691746,0.533453,0.468327,1.174625,0.943565,0.663459,0.093192,0.084787,0.079704,0.057442,0.045881,0.047638,0.048382,0.052503,0.000000
3630.948272,0.496711,0.460042,0.429889,0.263542,0.212073,0.148043,0.155166,0.163676,2.510406,2.042556,2.147735,1.343233,1.276729,1.022091,1.360794,1.472081,2.915313,2.517602,2.771809,1.523841,1.358908,1.334158,1.335199,1.016239,0.900679,0.912481,0.666218,0.534088,0.468486,1.207488,0.968787,0.689396,0.089747,0.084113,0.077352,0.058735,0.046429,0.049752,0.048545,0.050135,0.000000
3630.958272,0.471166,0.432693,0.406923,0.250934,0.199336,0.144730,0.156995,0.163802,2.481368,2.040448,2.153176,1.303169,1.268668,0.992424,1.348003,1.478352,2.904229,2.428904,2.763499,1.504004,1.346056,1.382377,1.370408,1.037894,0.872468,0.888411,0.642594,0.524204,0.459519,1.234078,0.992126,0.701520,0.088082,0.081610,0.075988,0.056154,0.044220,0.047878,0.048717,0.048987,0.000000
3630.968272,0.447537,0.407401,0.385679,0.239248,0.187537,0.141657,0.158688,0.163984,2.454508,2.038480,2.158208,1.266082,1.261191,0.964975,1.336172,1.484216,2.893976,2.417447,2.755813,1.485666,1.334178,1.426988,1.402976,1.057884,0.846373,0.866126,0.620743,0.542221,0.481745,1.258670,1.013714,0.712741,0.086542,0.080565,0.074726,0.053773,0.042175,0.046151,0.048876,0.047985,0.000000
3631.031501,0.445533,0.384006,0.379973,0.228439,0.176622,0.138814,0.151240,0.164153,2.414432,2.036659,2.153996,1.231777,1.254276,0.939585,1.309658,1.489640,2.881100,2.406850,2.746039,1.468704,1.323192,1.468252,1.448562,1.076374,0.821762,0.845512,0.613188,0.564061,0.504327,1.281417,1.020909,0.723120,0.080417,0.079598,0.069701,0.052659,0.042289,0.044666,0.048430,0.047057,0.000000
3631.041501,0.443752,0.377346,0.374749,0.227813,0.174852,0.138928,0.144421,0.154245,2.377390,2.025014,2.150140,1.184000,1.240230,0.899601,1.285099,1.485594,2.869093,2.396959,2.736920,1.504313,1.311421,1.523126,1.490775,1.104280,0.799089,0.823395,0.609891,0.570397,0.516787,1.287533,1.027542,0.723606,0.074765,0.074264,0.064982,0.051891,0.041465,0.044433,0.047957,0.046797,0.000000
3631.051501,0.439747,0.371245,0.368806,0.227316,0.173267,0.139101,0.136226,0.145094,2.332051,2.014282,2.137167,1.139819,1.227256,0.862562,1.259900,1.481835,2.863827,2.387733,2.733154,1.583965,1.300481,1.573915,1.532295,1.130125,0.785509,0.803014,0.601853,0.576211,0.528281,1.293192,1.027993,0.724038,0.073700,0.069268,0.063727,0.051596,0.040649,0.044148,0.047305,0.046526,0.000000
3631.061501,0.436054,0.363759,0.363321,0.218456,0.168821,0.140618,0.128670,0.141964,2.290067,1.992976,2.125134,1.087943,1.210496,0.834963,1.236570,1.478629,2.858951,2.386841,2.729666,1.660960,1.292026,1.628576,1.570723,1.156116,0.772993,0.789017,0.594380,0.572285,0.534334,1.283145,1.028392,0.726455,0.072804,0.067957,0.062986,0.052432,0.041350,0.045980,0.046705,0.046668,0.000000
3631.071501,0.432637,0.356854,0.358247,0.210271,0.164703,0.142096,0.121679,0.139093,2.251231,1.973225,2.114002,1.039904,1.194975,0.809420,1.214990,1.475688,2.854440,2.386013,2.726439,1.732226,1.284203,1.679213,1.606269,1.180136,0.773609,0.776116,0.587467,0.568602,0.539916,1.273814,1.028761,0.728708,0.071976,0.067101,0.062300,0.053208,0.042002,0.048205,0.046149,0.046793,0.000000
3631.081501,0.429477,0.350467,0.353553,0.202700,0.160894,0.143463,0.115214,0.136438,2.215308,1.954955,2.103706,0.995467,1.180617,0.785793,1.195029,1.472967,2.850268,2.385247,2.723455,1.798147,1.276966,1.726051,1.639149,1.202354,0.776576,0.764183,0.581073,0.565195,0.545079,1.265183,1.029102,0.730791,0.071481,0.066309,0.061665,0.053927,0.042605,0.050262,0.045636,0.046908,0.000000
3631.091501,0.435183,0.344559,0.359916,0.195696,0.157371,0.144728,0.107330,0.133982,2.173811,1.938056,2.090052,0.954364,1.167337,0.763938,1.178969,1.470450,2.837442,2.384539,2.710223,1.859124,1.270273,1.769377,1.667940,1.222906,0.771937,0.765706,0.571662,0.562043,0.549856,1.257199,1.025272,0.732718,0.068456,0.065576,0.060675,0.054591,0.043163,0.052165,0.044089,0.047015,0.000000
3631.101501,0.421875,0.346346,0.351793,0.193938,0.160815,0.137627,0.101573,0.127910,2.119301,1.918536,2.063222,0.909370,1.149874,0.754512,1.168762,1.462525,2.825041,2.377933,2.694285,1.922695,1.311784,1.804694,1.689450,1.247591,0.760606,0.765596,0.564122,0.555378,0.555897,1.239042,1.015172,0.736657,0.067085,0.063178,0.059179,0.052679,0.043513,0.053043,0.045109,0.046769,0.000000
3631.164754,0.409495,0.333761,0.344232,0.182119,0.152737,0.128297,0.096256,0.123665,2.068807,1.886785,2.038354,0.860881,1.122042,0.750859,1.159328,1.457276,2.813515,2.372091,2.679498,1.987944,1.371378,1.833286,1.709339,1.268170,0.750175,0.761260,0.557199,0.548629,0.565289,1.213554,1.005821,0.737602,0.065820,0.061370,0.057817,0.051959,0.041537,0.050442,0.046053,0.046497,0.000000
3631.174754,0.396414,0.322074,0.331555,0.171210,0.145239,0.119664,0.097573,0.119743,2.017430,1.857363,2.007881,0.815982,1.096254,0.747482,1.156927,1.452425,2.842400,2.366647,2.657609,2.048350,1.426551,1.859731,1.721566,1.287202,0.744787,0.757291,0.561260,0.542438,0.574024,1.189975,0.990952,0.738470,0.063465,0.059711,0.056381,0.051518,0.041849,0.050398,0.047046,0.046244,0.000000
3631.184754,0.384315,0.309743,0.319832,0.159165,0.137179,0.115594,0.098812,0.117209,1.969906,1.825573,1.979710,0.775114,1.066827,0.748131,1.154721,1.449678,2.922772,2.361247,2.637352,2.106205,1.483371,1.879103,1.732880,1.302831,0.739802,0.757511,0.564998,0.541548,0.589639,1.163127,0.977215,0.736982,0.061286,0.057865,0.055071,0.048787,0.040542,0.047626,0.047940,0.047285,0.000000
