3441335.879063,0.507754,0.503916,0.401894,0.275912,0.240407,0.219774,0.198185,0.195003,2.283043,2.109406,2.015387,1.443569,1.355927,1.237866,1.255060,1.361844,2.605395,2.153142,2.347193,1.724752,1.363788,1.247868,1.354739,1.321122,1.083242,1.354712,0.746510,0.898549,0.762094,1.219227,1.009832,0.813733,0.057796,0.055822,0.064334,0.040976,0.044996,0.037246,0.035589,0.037042
3441335.889063,0.505508,0.499468,0.385900,0.268104,0.232029,0.218284,0.197284,0.194015,2.304592,2.126858,2.000699,1.454588,1.355421,1.231850,1.263504,1.370424,2.604118,2.146497,2.371233,1.717871,1.325840,1.254499,1.333124,1.287912,1.070669,1.346643,0.749736,0.902152,0.751440,1.192632,0.992517,0.804438,0.056421,0.053204,0.060882,0.041097,0.046584,0.037631,0.035095,0.036486
3441335.899063,0.503448,0.484608,0.380910,0.260875,0.224932,0.215354,0.196456,0.193101,2.324508,2.146842,1.976620,1.464758,1.352267,1.226982,1.271325,1.378358,2.602928,2.130557,2.398262,1.711491,1.289619,1.263235,1.313135,1.257193,1.059056,1.337093,0.760154,0.905508,0.745180,1.167823,0.976497,0.795841,0.055154,0.051130,0.058864,0.041232,0.046272,0.036040,0.034630,0.037319
3441335.909063,0.499885,0.470826,0.376255,0.254340,0.218370,0.212643,0.196636,0.194648,2.344568,2.165368,1.946419,1.472601,1.349343,1.222471,1.274110,1.378265,2.602054,2.115800,2.420038,1.704045,1.256113,1.271309,1.287185,1.218528,1.047479,1.328216,0.775044,0.908393,0.739396,1.144880,0.953319,0.779335,0.053377,0.049211,0.061006,0.040966,0.045989,0.034615,0.037967,0.039170
3441335.919063,0.496839,0.463870,0.375014,0.253501,0.216804,0.211862,0.193587,0.188263,2.355746,2.175893,1.911911,1.475136,1.341851,1.218079,1.270434,1.368937,2.594105,2.093667,2.443265,1.691421,1.219061,1.278201,1.255561,1.174951,1.036443,1.317041,0.784669,0.912242,0.732867,1.117529,0.923225,0.754191,0.053234,0.049662,0.060349,0.041729,0.047142,0.037588,0.038071,0.038895
3441335.929063,0.491290,0.459237,0.373887,0.257344,0.217835,0.206983,0.185791,0.184115,2.366483,2.178524,1.879984,1.477770,1.326490,1.206858,1.257221,1.351589,2.583271,2.112798,2.464770,1.678756,1.180207,1.277089,1.216680,1.125343,1.023742,1.302463,0.793561,0.914216,0.724561,1.082837,0.890812,0.726137,0.050884,0.051642,0.059722,0.040806,0.044028,0.038945,0.039355,0.039682
3441335.939063,0.486149,0.459886,0.353817,0.260893,0.223228,0.202157,0.189277,0.195265,2.376420,2.170648,1.843937,1.480209,1.305406,1.188965,1.244990,1.335538,2.573238,2.143113,2.481129,1.667040,1.137369,1.268537,1.180725,1.079454,1.011992,1.278924,0.791252,0.916040,0.709061,1.041927,0.860865,0.700219,0.051724,0.048923,0.056976,0.039956,0.045803,0.040246,0.040520,0.041023
3441335.949063,0.463794,0.460520,0.343160,0.247448,0.228238,0.212110,0.189565,0.189001,2.380729,2.163348,1.818655,1.478393,1.285900,1.172408,1.224666,1.309907,2.555843,2.171191,2.487486,1.641303,1.097737,1.260640,1.130265,1.023245,0.986655,1.257145,0.782801,0.904151,0.694724,1.004105,0.833878,0.678878,0.051132,0.046373,0.058080,0.038890,0.047436,0.041893,0.040734,0.042549
3441336.109576,0.455662,0.440469,0.340090,0.248773,0.217795,0.208208,0.189454,0.184108,2.395695,2.149620,1.798325,1.490315,1.257750,1.150611,1.214856,1.291163,2.527419,2.191440,2.490715,1.611838,1.053437,1.233995,1.080091,0.972220,0.951856,1.221367,0.766769,0.879763,0.664492,0.959764,0.812994,0.664613,0.048285,0.043888,0.057789,0.040047,0.048304,0.042029,0.039414,0.040840
3441336.119576,0.456906,0.430986,0.335586,0.255445,0.208952,0.206865,0.185921,0.184326,2.409866,2.145504,1.788802,1.503756,1.240219,1.144582,1.205903,1.272343,2.498861,2.200593,2.484049,1.578859,1.039757,1.198921,1.027690,0.918128,0.922862,1.179876,0.742583,0.857720,0.625663,0.916542,0.797951,0.656950,0.046593,0.044535,0.056437,0.040451,0.048240,0.040906,0.037028,0.040060
