trial_num,answere,response,clicks,correct,time_start,time_end
0,6|9,6|9,2,True,1625804329.9560137,1625804335.9442358
1,3|7,3|7,2,True,1625804340.5484238,1625804346.4121509
2,5|7|8,5|7|8,3,True,1625804352.0233986,1625804366.92423
3,1|3|8,1|3|8,3,True,1625804372.510559,1625804381.7995489
4,2|3|4|9,2|3|4|9,4,True,1625804388.4087536,1625804401.6435292
5,1|2|6|9,2|1|6|9,4,False,1625804408.2483447,1625804419.1577504
6,2|3|4|5|9,2|3|4|9|5,5,False,1625804426.7512121,1625804447.443579
7,1|2|3|6|9,2|1|3|9|6|9,6,False,1625804455.0195804,1625804474.4041312
