3428906.727797,0.109760,0.114926,0.103116,0.103885,0.102562,0.158013,0.152448,0.148178,0.364027,0.329448,0.295208,0.517500,0.430346,0.501907,0.710900,0.642625,1.481799,1.415471,1.438629,1.908854,1.734498,1.833820,1.739379,1.813977,1.404414,1.284228,1.000851,1.768690,1.505715,1.725121,1.569089,1.606103,0.041029,0.037221,0.034730,0.058389,0.052464,0.066291,0.070668,0.063646
3428906.737797,0.106826,0.116320,0.104780,0.101319,0.100453,0.150531,0.146793,0.142417,0.353524,0.317342,0.295789,0.517096,0.429024,0.526301,0.727982,0.668354,1.510038,1.438046,1.449411,1.931263,1.747485,1.817165,1.742628,1.843268,1.409828,1.292711,1.006933,1.794264,1.534216,1.783063,1.606497,1.634908,0.040702,0.036416,0.034095,0.058913,0.052245,0.067637,0.072682,0.066046
3428906.747797,0.102986,0.117609,0.100221,0.098945,0.098502,0.143610,0.145979,0.137088,0.346293,0.306145,0.298771,0.516722,0.427801,0.548866,0.745437,0.692153,1.533572,1.458929,1.452262,1.951992,1.759497,1.801759,1.752599,1.870363,1.409843,1.300557,1.006476,1.817920,1.560580,1.836660,1.631721,1.661552,0.039309,0.035671,0.034021,0.059396,0.052043,0.068883,0.067546,0.068266
3428906.757797,0.099430,0.114500,0.095997,0.096167,0.095272,0.134969,0.145265,0.130856,0.339605,0.296323,0.301553,0.518409,0.423908,0.571290,0.761620,0.715678,1.555338,1.473788,1.454872,1.969053,1.768556,1.787208,1.761843,1.901743,1.409854,1.303226,1.006024,1.831967,1.578579,1.877293,1.655049,1.678641,0.038021,0.034609,0.033932,0.056129,0.049780,0.064593,0.062833,0.063615
3428906.767797,0.094818,0.111608,0.091734,0.093603,0.092281,0.126991,0.139088,0.125115,0.337605,0.287246,0.307044,0.519973,0.420302,0.592048,0.767478,0.737463,1.571398,1.487520,1.451030,1.984839,1.776931,1.773762,1.775016,1.930778,1.404614,1.305678,0.998489,1.844967,1.595224,1.914893,1.667152,1.694448,0.038047,0.033621,0.036147,0.053109,0.047682,0.060641,0.060818,0.059337
3428906.777797,0.090576,0.105747,0.087800,0.089966,0.087559,0.125211,0.133423,0.118381,0.342576,0.281101,0.312128,0.521162,0.413034,0.606708,0.772901,0.752734,1.586278,1.495860,1.447483,1.997598,1.780805,1.760682,1.787252,1.960184,1.399791,1.302529,0.991529,1.852644,1.605130,1.943125,1.678318,1.704075,0.038061,0.034372,0.038195,0.051812,0.047959,0.059071,0.058918,0.058316
3428906.787797,0.085619,0.100323,0.086578,0.086632,0.083189,0.123599,0.130239,0.112176,0.346269,0.275424,0.314621,0.522289,0.406312,0.620287,0.777900,0.766865,1.594655,1.503587,1.434420,2.009431,1.784392,1.748621,1.796781,1.987409,1.390191,1.299628,0.976125,1.859776,1.614296,1.969267,1.689242,1.712967,0.036713,0.035065,0.037540,0.050590,0.048214,0.057593,0.054712,0.057359
3428906.849157,0.082218,0.097605,0.085472,0.084175,0.081652,0.119394,0.128996,0.107520,0.349691,0.265362,0.316958,0.517577,0.403484,0.628455,0.782520,0.782701,1.602408,1.505120,1.422342,2.015927,1.781007,1.734122,1.805597,2.008651,1.381327,1.289069,0.961909,1.863526,1.613621,1.989992,1.699345,1.724847,0.035460,0.035549,0.036935,0.047774,0.048675,0.054809,0.054255,0.054758
3428906.859157,0.082881,0.095090,0.089136,0.081926,0.080232,0.115509,0.136829,0.104310,0.350427,0.256059,0.307343,0.513209,0.400873,0.635991,0.795172,0.797356,1.606500,1.506540,1.402982,2.021945,1.777873,1.720718,1.804897,2.028293,1.367910,1.279308,0.940914,1.867017,1.612991,2.009173,1.712380,1.735841,0.034654,0.035996,0.036541,0.045150,0.049624,0.053199,0.054581,0.052355
3428906.869157,0.083513,0.098178,0.092576,0.086404,0.091894,0.116767,0.144109,0.112407,0.351090,0.242137,0.298445,0.506982,0.410917,0.647379,0.806876,0.820126,1.610274,1.502487,1.385036,2.017764,1.763603,1.700329,1.819207,2.036355,1.355515,1.260925,0.921543,1.865620,1.598997,2.020002,1.724401,1.752190,0.033910,0.036042,0.036177,0.043416,0.052061,0.053547,0.054849,0.053472
3428906.879157,0.084098,0.101066,0.095758,0.093197,0.102829,0.121725,0.150844,0.119930,0.351703,0.236944,0.290215,0.501190,0.420205,0.657902,0.817703,0.841182,1.613765,1.498718,1.368436,2.013875,1.750389,1.681449,1.849952,2.043813,1.344050,1.243949,0.903625,1.864363,1.586096,2.030028,1.735520,1.767278,0.033222,0.036086,0.035841,0.042156,0.054286,0.053831,0.055096,0.054503
3428906.889157,0.084638,0.103738,0.098701,0.099480,0.112945,0.126312,0.157073,0.126889,0.352270,0.234724,0.282602,0.495832,0.428796,0.667637,0.827717,0.860660,1.616993,1.495231,1.353081,2.010277,1.738165,1.663985,1.878392,2.050712,1.333444,1.228246,0.887051,1.863201,1.574162,2.039303,1.745806,1.781235,0.032585,0.036126,0.035530,0.042486,0.056344,0.054094,0.055325,0.055457
