355689.217324,0.191607,0.069051,0.119832,0.195811,0.073108,0.154908,0.125649,0.088407,1.001747,0.360923,0.711924,0.888513,0.324459,1.187950,0.869415,0.665861,1.519041,1.348850,1.606638,1.195770,0.789565,1.323537,1.222640,1.131881,0.427648,0.338503,0.713607,0.301841,0.292642,0.534811,0.528066,0.432609,0.046280,0.027005,0.054893,0.034895,0.023672,0.036777,0.034091,0.030139
355689.227324,0.182448,0.069765,0.114503,0.196080,0.080122,0.164060,0.134292,0.096401,0.994518,0.364811,0.692086,0.891025,0.325813,1.174367,0.854446,0.658721,1.511674,1.343726,1.587442,1.183644,0.788791,1.300708,1.216635,1.133718,0.423732,0.346136,0.719385,0.306430,0.303168,0.511327,0.518537,0.423208,0.047743,0.027816,0.056351,0.036920,0.025912,0.039164,0.034375,0.031276
355689.237324,0.173975,0.074660,0.109573,0.196375,0.086615,0.172562,0.143182,0.105282,0.987832,0.368432,0.673736,0.893396,0.327068,1.161843,0.840599,0.652158,1.504859,1.338980,1.569686,1.172405,0.788069,1.279562,1.211079,1.153746,0.420109,0.353173,0.724730,0.314625,0.317663,0.489644,0.509722,0.419741,0.049096,0.028559,0.057849,0.038759,0.027983,0.041350,0.034637,0.032318
355689.247324,0.166622,0.079188,0.105013,0.196648,0.092622,0.180426,0.151406,0.113498,0.981646,0.371781,0.656762,0.895589,0.328228,1.150258,0.827791,0.646087,1.498555,1.334591,1.553262,1.185917,0.787401,1.260002,1.211826,1.172272,0.416759,0.359681,0.729674,0.322205,0.331071,0.469587,0.501568,0.416535,0.050348,0.029245,0.059234,0.040461,0.029898,0.043372,0.034880,0.033283
355689.257324,0.172133,0.083376,0.100795,0.196901,0.098178,0.187701,0.159013,0.121097,0.975925,0.374879,0.641061,0.897617,0.329302,1.139542,0.815944,0.640472,1.492724,1.330530,1.538070,1.198944,0.786784,1.241909,1.222922,1.189409,0.413659,0.365702,0.734247,0.329217,0.343474,0.451035,0.494026,0.413569,0.051506,0.029880,0.060515,0.042035,0.031669,0.045242,0.035104,0.034175
355689.267324,0.178031,0.087250,0.094837,0.197135,0.103317,0.194429,0.164393,0.128126,0.961188,0.377744,0.627577,0.899493,0.330294,1.129630,0.794257,0.635278,1.478502,1.326774,1.520133,1.210994,0.786212,1.229225,1.251863,1.205260,0.422515,0.371271,0.733593,0.335702,0.354946,0.435458,0.504184,0.410825,0.050754,0.030468,0.059067,0.043491,0.033308,0.046972,0.037136,0.035000
355689.277324,0.177900,0.090312,0.090347,0.203336,0.114333,0.198563,0.169218,0.132926,0.942238,0.374652,0.617338,0.889622,0.345352,1.106884,0.772505,0.621938,1.467145,1.314982,1.503128,1.242310,0.789779,1.257981,1.284932,1.237385,0.435892,0.377223,0.729374,0.331830,0.365845,0.450153,0.519634,0.425168,0.047703,0.031777,0.059945,0.045347,0.033330,0.048861,0.036277,0.036863
355689.287324,0.177756,0.085799,0.086194,0.206677,0.110400,0.201959,0.173682,0.134621,0.924686,0.364359,0.607869,0.876474,0.355688,1.083127,0.752387,0.606130,1.456635,1.307191,1.487399,1.277042,0.807378,1.292221,1.315519,1.272495,0.448272,0.384875,0.725469,0.338374,0.382464,0.456380,0.533923,0.444483,0.044859,0.030236,0.060757,0.043610,0.032889,0.047870,0.037089,0.036188
355689.350118,0.168289,0.081600,0.090934,0.209760,0.106735,0.205101,0.168862,0.136179,0.897403,0.354809,0.608102,0.864304,0.365284,1.061151,0.731270,0.591499,1.435378,1.299985,1.470980,1.309175,0.823697,1.323894,1.353824,1.304982,0.450630,0.391945,0.720839,0.346875,0.397807,0.462140,0.547477,0.462356,0.043334,0.028794,0.059636,0.041997,0.032563,0.046952,0.035652,0.035560
355689.360118,0.161483,0.086358,0.096202,0.200647,0.103511,0.204150,0.159498,0.133291,0.868013,0.373763,0.611424,0.841055,0.377376,1.035240,0.707499,0.577238,1.413838,1.286916,1.471668,1.340883,0.841686,1.366592,1.393188,1.343408,0.447760,0.389775,0.715901,0.340541,0.408706,0.453690,0.559365,0.477985,0.045126,0.028617,0.059171,0.039536,0.033404,0.045773,0.037413,0.033899
355689.370118,0.163107,0.086991,0.101155,0.187612,0.098179,0.192428,0.150818,0.124803,0.840811,0.404950,0.614569,0.812382,0.386959,1.001518,0.685500,0.558766,1.393907,1.280678,1.472315,1.373611,0.864432,1.415043,1.429609,1.383790,0.445087,0.379501,0.722494,0.329008,0.415344,0.453714,0.570346,0.493102,0.046788,0.030477,0.058661,0.042067,0.033621,0.048562,0.039050,0.033434
